InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
574707,22507,MEMO BOARD RETROSPOT  DESIGN,2,06/11/11 14:08,4.95,17107,United Kingdom
C560540,23291,DOLLY GIRL CHILDRENS CUP,-1,19/07/11 12:26,1.25,12415,Australia
542997,22470,HEART OF WICKER LARGE,1,02/02/11 12:16,5.79,,United Kingdom
563835,23344,JUMBO BAG 50'S CHRISTMAS ,10,19/08/11 12:53,2.08,13242,United Kingdom
569249,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,03/10/11 10:15,2.95,14092,United Kingdom
579512,23528,WALL ART SPACEBOY,1,29/11/11 16:47,7.46,,United Kingdom
576624,23356,LOVE HOT WATER BOTTLE,24,15/11/11 17:14,4.95,16156,United Kingdom
574470,51014A,"FEATHER PEN,HOT PINK",6,04/11/11 11:56,0.2,12748,United Kingdom
539436,22727,ALARM CLOCK BAKELIKE RED ,2,17/12/10 14:49,7.62,,United Kingdom
558614,82582,AREA PATROLLED METAL SIGN,1,30/06/11 15:56,4.13,,United Kingdom
541570,20718,RED RETROSPOT SHOPPER BAG,100,19/01/11 12:34,1.06,14646,Netherlands
558906,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,3,04/07/11 16:35,0.42,15555,United Kingdom
539437,22522,CHILDS GARDEN FORK BLUE ,1,17/12/10 14:54,1.66,,United Kingdom
563549,22456,NATURAL SLATE CHALKBOARD LARGE ,1,17/08/11 12:34,9.96,,United Kingdom
555159,22919,HERB MARKER MINT,12,01/06/11 9:06,0.65,15124,United Kingdom
550835,22719,GUMBALL MONOCHROME COAT RACK,4,21/04/11 10:52,1.25,15034,United Kingdom
557786,21793,CLASSIC FRENCH STYLE BASKET BROWN,1,22/06/11 16:01,3.95,15550,United Kingdom
577503,84997D,CHILDRENS CUTLERY POLKADOT PINK,2,20/11/11 12:34,4.15,18110,United Kingdom
572484,21212,PACK OF 72 RETROSPOT CAKE CASES,4,24/10/11 13:50,0.55,17220,United Kingdom
546988,22966,GINGERBREAD MAN COOKIE CUTTER,12,18/03/11 12:57,1.25,14194,United Kingdom
541421,20830,SILVER PHOTO FRAME,15,17/01/11 17:44,4.13,,United Kingdom
564333,22616,PACK OF 12 LONDON TISSUES ,24,24/08/11 14:14,0.29,13199,United Kingdom
561488,22464,HANGING METAL HEART LANTERN,12,27/07/11 13:51,1.65,16609,United Kingdom
544667,22813,PACK 3 BOXES BIRD PANNETONE ,96,22/02/11 15:10,1.65,17511,United Kingdom
562264,22147,FELTCRAFT BUTTERFLY HEARTS,1,03/08/11 16:14,3.29,,United Kingdom
555276,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,01/06/11 17:28,1.25,,United Kingdom
580048,21828,EIGHT PIECE SNAKE  SET,2,01/12/11 12:53,1.25,12748,United Kingdom
541592,22477,WATERING CAN GARDEN MARKER,1,19/01/11 15:08,2.46,,United Kingdom
571716,23196,VINTAGE LEAF MAGNETIC NOTEPAD,10,18/10/11 17:05,3.29,,United Kingdom
551186,22536,MAGIC DRAWING SLATE PURDEY,60,27/04/11 10:01,0.42,17857,United Kingdom
549947,22180,RETROSPOT LAMP,1,13/04/11 12:47,9.95,18260,United Kingdom
539437,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,17/12/10 14:54,1.28,,United Kingdom
537237,22505,MEMO BOARD COTTAGE DESIGN,2,06/12/10 9:58,11.02,,United Kingdom
564627,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,26/08/11 11:47,2.95,15132,United Kingdom
563731,22077,6 RIBBONS RUSTIC CHARM,5,18/08/11 17:44,1.65,17576,United Kingdom
581217,20839,FRENCH PAISLEY CUSHION COVER ,1,08/12/11 9:20,3.29,,United Kingdom
550350,21166,COOK WITH WINE METAL SIGN ,12,18/04/11 10:04,2.08,15491,United Kingdom
578921,22429,ENAMEL MEASURING JUG CREAM,1,27/11/11 11:57,4.25,13596,United Kingdom
538012,21041,RED RETROSPOT OVEN GLOVE DOUBLE,2,09/12/10 12:32,2.95,14527,United Kingdom
548166,22098,BOUDOIR SQUARE TISSUE BOX,1,29/03/11 13:45,2.46,,United Kingdom
544677,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,2,22/02/11 16:13,1.65,18196,United Kingdom
575700,22111,SCOTTIE DOG HOT WATER BOTTLE,3,10/11/11 16:58,4.95,15111,United Kingdom
573328,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,30/10/11 11:09,1.45,16601,United Kingdom
558908,23444,Next Day Carriage,1,05/07/11 9:06,15,13338,United Kingdom
574589,23266,SET OF 3 WOODEN STOCKING DECORATION,3,06/11/11 10:33,1.25,15017,United Kingdom
566443,23079,TOADSTOOL BEDSIDE LIGHT ,2,12/09/11 15:31,8.95,17071,United Kingdom
554667,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,48,25/05/11 15:18,0.85,15727,United Kingdom
568805,23574,PACKING CHARGE,1,29/09/11 10:55,7.5,12826,United Kingdom
554114,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,22/05/11 15:00,2.55,15292,United Kingdom
C568370,90162B,ANT SILVER LIME GREEN BOUDICCA RING,-1,26/09/11 16:43,2.95,15154,United Kingdom
551014,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,26/04/11 11:04,0.42,13209,United Kingdom
550193,37342,POLKADOT COFFEE CUP & SAUCER PINK,24,15/04/11 9:27,0.79,13952,United Kingdom
556188,22993,SET OF 4 PANTRY JELLY MOULDS,12,09/06/11 11:49,1.25,,United Kingdom
550740,21082,SET/20 FRUIT SALAD PAPER NAPKINS ,5,20/04/11 11:33,1.63,,United Kingdom
563352,21447,12 IVORY ROSE PEG PLACE SETTINGS,12,15/08/11 14:32,1.25,15706,United Kingdom
549745,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,12/04/11 10:33,0.85,13577,United Kingdom
555477,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,03/06/11 12:26,1.65,12359,Cyprus
578024,22580,ADVENT CALENDAR GINGHAM SACK,6,22/11/11 13:27,5.95,12705,Germany
560364,20685,DOORMAT RED RETROSPOT,10,18/07/11 12:15,6.75,16705,United Kingdom
555947,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,24,08/06/11 10:45,0.19,14911,EIRE
572291,23131,MISTLETOE HEART WREATH CREAM,1,23/10/11 12:46,4.15,16931,United Kingdom
564710,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,28/08/11 10:21,1.25,15625,United Kingdom
577495,23583,LUNCH BAG PAISLEY PARK  ,2,20/11/11 12:20,1.65,14704,United Kingdom
543108,21069,VINTAGE BILLBOARD TEA MUG,6,03/02/11 12:37,1.25,14085,United Kingdom
575176,35953,FOLKART STAR CHRISTMAS DECORATIONS,12,08/11/11 18:29,0.61,,United Kingdom
539007,22834,HAND WARMER BABUSHKA DESIGN,2,15/12/10 13:00,2.1,17894,United Kingdom
576684,22726,ALARM CLOCK BAKELIKE GREEN,4,16/11/11 12:08,3.75,14092,United Kingdom
552469,21358,TOAST ITS - HAPPY BIRTHDAY,3,09/05/11 15:34,1.25,12867,United Kingdom
570672,21871,SAVE THE PLANET MUG,12,11/10/11 14:52,1.65,12536,France
565919,23227,FILIGREE HEART BUTTERFLY WHITE ,2,07/09/11 16:48,2.46,,United Kingdom
578521,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,4,24/11/11 14:06,2.89,17812,United Kingdom
540496,22192,BLUE DINER WALL CLOCK,6,07/01/11 17:18,8.5,15485,United Kingdom
540848,21328,BALLOONS  WRITING SET ,1,12/01/11 9:26,3.36,,United Kingdom
546950,22662,LUNCH BAG DOLLY GIRL DESIGN,1,18/03/11 11:24,1.65,16511,United Kingdom
569537,23508,MINI PLAYING CARDS DOLLY GIRL ,20,04/10/11 15:45,0.42,13269,United Kingdom
569844,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,06/10/11 13:30,1.45,12626,Germany
555916,21172,PARTY METAL SIGN ,2,07/06/11 16:16,1.45,14958,United Kingdom
539708,21786,POLKADOT RAIN HAT ,1,21/12/10 12:18,0.85,,United Kingdom
540681,22324,BLUE POLKADOT KIDS BAG,1,10/01/11 16:25,4.21,,United Kingdom
540003,22776,SWEETHEART CAKESTAND 3 TIER,2,04/01/11 10:37,9.95,16875,United Kingdom
557598,84879,ASSORTED COLOUR BIRD ORNAMENT,20,21/06/11 11:33,1.69,14667,United Kingdom
555164,23170,REGENCY TEA PLATE ROSES ,96,01/06/11 10:24,1.45,14646,Netherlands
562619,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,08/08/11 12:34,4.95,15311,United Kingdom
539309,22386,JUMBO BAG PINK POLKADOT,10,16/12/10 17:49,1.95,16945,United Kingdom
552508,22381,TOY TIDY PINK POLKADOT,1,09/05/11 16:27,4.13,,United Kingdom
565767,21244,BLUE POLKADOT PLATE ,1,06/09/11 14:28,3.29,,United Kingdom
555537,20982,12 PENCILS TALL TUBE SKULLS,1,05/06/11 12:37,0.85,15453,United Kingdom
570241,90176E,DIAMANTE NECKLACE GREEN,1,09/10/11 15:24,7.5,14801,United Kingdom
562579,23122,PARTY CHARMS 50 PIECES,1,07/08/11 13:30,0.83,16950,United Kingdom
563076,47566,PARTY BUNTING,50,11/08/11 16:12,4.15,14646,Netherlands
578260,23316,RED REFECTORY CLOCK ,2,23/11/11 13:15,9.95,17469,United Kingdom
567167,22791,T-LIGHT GLASS FLUTED ANTIQUE,5,18/09/11 12:21,1.25,15547,United Kingdom
551563,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,03/05/11 10:55,2.55,16210,United Kingdom
574481,23084,RABBIT NIGHT LIGHT,1,04/11/11 12:45,2.08,18022,United Kingdom
540821,22135,MINI LADLE LOVE HEART PINK,2,11/01/11 13:16,0.43,,United Kingdom
579694,22297,HEART IVORY TRELLIS SMALL,1,30/11/11 14:11,2.46,,United Kingdom
541265,20832,RED FLOCK LOVE HEART PHOTO FRAME,4,16/01/11 16:23,0.85,17609,United Kingdom
579516,23211,RED ROCKING HORSE HAND PAINTED,2,29/11/11 17:52,1.25,17841,United Kingdom
545682,22975,SPACEBOY CHILDRENS EGG CUP,3,06/03/11 11:39,1.25,14701,United Kingdom
556917,22139,RETROSPOT TEA SET CERAMIC 11 PC ,96,15/06/11 13:37,4.25,12415,Australia
579510,23256,CHILDRENS CUTLERY SPACEBOY ,4,29/11/11 16:44,4.15,14554,United Kingdom
568721,21774,DECORATIVE CATS BATHROOM BOTTLE,1,28/09/11 16:24,2.46,,United Kingdom
553747,20840,FRENCH FLORAL CUSHION COVER ,12,19/05/11 9:47,0.85,13627,United Kingdom
542727,85025C,PINK HEART SHAPE PHOTO FRAME,1,31/01/11 15:09,1.65,17604,United Kingdom
554497,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,24/05/11 14:38,11.95,15819,United Kingdom
581251,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,08/12/11 11:02,5.95,18210,United Kingdom
558196,21165,BEWARE OF THE CAT METAL SIGN ,6,27/06/11 12:38,1.69,16033,United Kingdom
555703,17091J,VANILLA INCENSE IN TIN,36,06/06/11 15:06,0.38,15379,United Kingdom
538296,22212,FOUR HOOK  WHITE LOVEBIRDS,6,10/12/10 13:06,2.1,13148,United Kingdom
549951,22698,PINK REGENCY TEACUP AND SAUCER,6,13/04/11 12:57,2.95,13134,United Kingdom
559751,20727,LUNCH BAG  BLACK SKULL.,10,12/07/11 11:28,1.65,14688,United Kingdom
548533,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,31/03/11 17:17,4.25,13883,United Kingdom
549295,48185,DOORMAT FAIRY CAKE,1,07/04/11 19:49,15.79,,United Kingdom
550936,84946,ANTIQUE SILVER T-LIGHT GLASS,12,21/04/11 15:15,1.25,13495,United Kingdom
560504,22721,SET OF 3 CAKE TINS SKETCHBOOK,6,19/07/11 11:47,4.95,13081,United Kingdom
544657,22993,SET OF 4 PANTRY JELLY MOULDS,12,22/02/11 13:08,1.25,14895,United Kingdom
577296,23348,CHILDRENS TOY COOKING UTENSIL SET,1,18/11/11 12:47,2.08,17286,United Kingdom
554132,21989,PACK OF 20 SKULL PAPER NAPKINS,12,23/05/11 9:43,0.85,12360,Austria
559357,22698,PINK REGENCY TEACUP AND SAUCER,3,07/07/11 18:56,2.95,17107,United Kingdom
567660,23375,50'S CHRISTMAS PAPER GIFT BAG,10,21/09/11 15:02,0.82,17731,United Kingdom
540700,21578,WOODLAND DESIGN  COTTON TOTE BAG,12,11/01/11 9:47,2.25,12393,Australia
544788,22046,TEA PARTY  WRAPPING PAPER ,25,23/02/11 12:18,0.42,13089,United Kingdom
572066,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,20/10/11 13:07,0.83,15159,United Kingdom
568222,21172,PARTY METAL SIGN ,12,26/09/11 10:06,1.45,16603,United Kingdom
547418,22191,IVORY DINER WALL CLOCK,2,23/03/11 10:25,8.5,13148,United Kingdom
569261,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,3,03/10/11 11:34,7.95,17321,United Kingdom
547070,21925,UNION STRIPE CUSHION COVER ,3,20/03/11 13:58,1.25,16115,United Kingdom
545328,21746,SMALL RED RETROSPOT WINDMILL,12,01/03/11 15:47,1.25,16389,United Kingdom
541516,21417,COCKLE SHELL DISH,2,18/01/11 17:34,4.13,,United Kingdom
573155,22556,PLASTERS IN TIN CIRCUS PARADE ,12,28/10/11 8:34,1.65,13632,United Kingdom
579673,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,30/11/11 12:59,1.65,18283,United Kingdom
567656,84832,ZINC WILLIE WINKIE  CANDLE STICK,1,21/09/11 14:40,1.63,14096,United Kingdom
579297,22812,PACK 3 BOXES CHRISTMAS PANETTONE,1,29/11/11 11:23,4.13,,United Kingdom
568346,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,26/09/11 15:28,4.13,14096,United Kingdom
573274,22941,CHRISTMAS LIGHTS 10 REINDEER,1,28/10/11 13:10,16.63,,United Kingdom
555203,84836,ZINC METAL HEART DECORATION,5,01/06/11 12:13,1.25,17191,United Kingdom
571556,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,18/10/11 9:24,2.95,12662,Germany
564221,22630,DOLLY GIRL LUNCH BOX,6,24/08/11 9:36,2.46,,United Kingdom
540157,85099B,JUMBO BAG RED RETROSPOT,100,05/01/11 11:41,1.65,15311,United Kingdom
580025,22662,LUNCH BAG DOLLY GIRL DESIGN,1,01/12/11 11:53,1.65,15021,United Kingdom
578065,22340,NOEL GARLAND PAINTED ZINC ,4,22/11/11 15:41,0.83,,United Kingdom
547223,21679,SKULLS  STICKERS,6,21/03/11 15:10,0.85,12867,United Kingdom
559491,79066k,RETRO MOD TRAY,1,08/07/11 13:53,1.63,,United Kingdom
573955,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,02/11/11 10:51,1.25,14216,United Kingdom
563195,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,12/08/11 16:36,1.25,,United Kingdom
563909,22630,DOLLY GIRL LUNCH BOX,1,21/08/11 12:36,1.95,15701,United Kingdom
548330,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,30/03/11 13:26,0.85,14810,United Kingdom
537002,21651,,70,03/12/10 15:33,0,,United Kingdom
570521,22314,OFFICE MUG WARMER CHOC+BLUE,18,11/10/11 10:43,2.95,12371,Switzerland
577544,22142,CHRISTMAS CRAFT WHITE FAIRY ,4,20/11/11 14:43,1.45,17758,United Kingdom
541406,22808,SET OF 6 T-LIGHTS EASTER CHICKS,6,17/01/11 15:19,2.95,14657,United Kingdom
547042,21467,CHERRY CROCHET FOOD COVER,1,20/03/11 11:00,7.46,,United Kingdom
566074,21485,RETROSPOT HEART HOT WATER BOTTLE,3,09/09/11 8:48,4.95,12535,France
570092,21931,JUMBO STORAGE BAG SUKI,100,07/10/11 11:51,1.74,16029,United Kingdom
542405,22776,SWEETHEART CAKESTAND 3 TIER,3,27/01/11 16:11,9.95,13534,United Kingdom
552046,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4,06/05/11 9:44,4.25,15235,United Kingdom
537470,21692,SILVER LATTICE VANILLA CANDLE POT,4,07/12/10 10:47,3.75,15018,United Kingdom
547374,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,22/03/11 13:54,2.95,16110,United Kingdom
573546,21172,PARTY METAL SIGN ,12,31/10/11 13:13,1.45,15974,United Kingdom
581217,22074,6 RIBBONS SHIMMERING PINKS ,3,08/12/11 9:20,1.25,,United Kingdom
537418,35598D,PINK/WHITE CHRISTMAS TREE 60CM,1,06/12/10 15:13,1.25,17884,United Kingdom
574734,23188,VINTAGE  2 METRE FOLDING RULER,1,06/11/11 15:20,1.65,15025,United Kingdom
555515,22625,RED KITCHEN SCALES,1,05/06/11 10:47,8.5,17690,United Kingdom
563557,22670,FRENCH WC SIGN BLUE METAL,12,17/08/11 13:33,1.25,15786,United Kingdom
581015,84817,DANISH ROSE DECORATIVE PLATE,24,07/12/11 9:35,0.39,13949,United Kingdom
550913,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,21/04/11 13:22,4.95,17631,United Kingdom
C557663,21754,HOME BUILDING BLOCK WORD,-9,21/06/11 17:59,5.95,,EIRE
575477,22928,YELLOW GIANT GARDEN THERMOMETER,2,09/11/11 16:14,12.46,,United Kingdom
541423,22209,WOOD STAMP SET HAPPY BIRTHDAY,3,17/01/11 17:54,1.63,,United Kingdom
559299,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,07/07/11 12:39,1.65,16929,United Kingdom
554099,23298,SPOTTY BUNTING,6,22/05/11 13:20,4.95,16341,United Kingdom
577617,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,21/11/11 10:23,0.29,14883,United Kingdom
555278,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,01/06/11 17:33,5.79,,United Kingdom
574080,23008,DOLLY GIRL BABY GIFT SET,1,02/11/11 16:29,16.95,16348,United Kingdom
539044,22878,NUMBER TILE COTTAGE GARDEN No,10,15/12/10 15:47,2.1,15727,United Kingdom
548461,22248,DECORATION  PINK CHICK MAGIC GARDEN,1,31/03/11 12:08,0.85,14527,United Kingdom
552281,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,08/05/11 12:42,0.29,15704,United Kingdom
571442,22696,WICKER WREATH LARGE,4,17/10/11 13:39,1.95,17049,United Kingdom
578844,90206C,CRYSTAL DIAMANTE STAR BROOCH,1,25/11/11 16:14,4.98,,United Kingdom
540026,22117,METAL SIGN HER DINNER IS SERVED ,2,04/01/11 13:25,1.66,,United Kingdom
572660,23356,LOVE HOT WATER BOTTLE,2,25/10/11 12:30,5.95,14527,United Kingdom
578522,21533,RETROSPOT LARGE MILK JUG,1,24/11/11 14:09,4.95,17254,United Kingdom
573074,22726,ALARM CLOCK BAKELIKE GREEN,4,27/10/11 14:03,3.75,16265,United Kingdom
564510,23315,IVORY REFECTORY CLOCK,2,25/08/11 14:42,9.95,14194,United Kingdom
577038,22911,PAPER CHAIN KIT LONDON,1,17/11/11 13:30,2.95,14796,United Kingdom
547498,85188A,GREEN METAL SWINGING BUNNY,2,23/03/11 12:24,0.85,15021,United Kingdom
563909,21671,RED SPOT CERAMIC DRAWER KNOB,6,21/08/11 12:36,1.25,15701,United Kingdom
576303,22139,RETROSPOT TEA SET CERAMIC 11 PC ,4,14/11/11 14:51,4.95,15532,United Kingdom
559068,21244,BLUE POLKADOT PLATE ,2,06/07/11 10:41,1.69,17841,United Kingdom
536865,20681,PINK POLKADOT CHILDRENS UMBRELLA,2,03/12/10 11:28,6.77,,United Kingdom
571477,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,17/10/11 14:54,3.75,12794,Portugal
541977,21175,GIN + TONIC DIET METAL SIGN,12,24/01/11 14:44,2.1,15078,United Kingdom
573585,84568,GIRLS ALPHABET IRON ON PATCHES ,11,31/10/11 14:41,0.42,,United Kingdom
571554,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,18/10/11 9:13,3.29,,United Kingdom
539492,22507,MEMO BOARD RETROSPOT  DESIGN,1,20/12/10 10:14,11.02,,United Kingdom
579515,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,29/11/11 17:23,1.45,14191,United Kingdom
567197,23241,TREASURE TIN GYMKHANA DESIGN,6,19/09/11 10:10,2.08,14934,Channel Islands
548606,22398,MAGNETS PACK OF 4 SWALLOWS,60,01/04/11 11:10,1.25,12731,France
547867,21980,PACK OF 12 RED RETROSPOT TISSUES ,12,27/03/11 13:56,0.29,13357,United Kingdom
548203,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,50,29/03/11 16:40,2.95,,United Kingdom
559509,23287,RED VINTAGE SPOT BEAKER,2,08/07/11 15:25,0.85,15920,United Kingdom
562725,22776,SWEETHEART CAKESTAND 3 TIER,2,09/08/11 9:04,9.95,17302,United Kingdom
569943,23194,GYMKHANA TREASURE BOOK BOX,1,06/10/11 18:08,2.25,14592,United Kingdom
577482,23208,LUNCH BAG VINTAGE LEAF DESIGN,5,20/11/11 11:43,1.65,16762,United Kingdom
537666,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1,07/12/10 18:36,1.66,,United Kingdom
567280,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,144,19/09/11 11:46,1.85,14646,Netherlands
554000,22727,ALARM CLOCK BAKELIKE RED ,4,20/05/11 11:53,3.75,14794,United Kingdom
546091,22089,PAPER BUNTING VINTAGE PAISLEY,6,09/03/11 11:53,2.95,14936,Channel Islands
579777,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,30/11/11 15:13,4.96,,United Kingdom
575739,22614,PACK OF 12 SPACEBOY TISSUES,2,11/11/11 9:05,0.83,,United Kingdom
569358,23515,EMBROIDERED RIBBON REEL DAISY ,6,03/10/11 14:53,2.08,18257,United Kingdom
559894,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,13/07/11 12:06,0.55,14159,United Kingdom
553731,21915,RED  HARMONICA IN BOX ,12,19/05/11 8:26,1.25,12481,Germany
563909,22698,PINK REGENCY TEACUP AND SAUCER,3,21/08/11 12:36,2.95,15701,United Kingdom
551858,23049,RECYCLED ACAPULCO MAT RED,1,04/05/11 15:33,8.25,18041,United Kingdom
553374,20728,LUNCH BAG CARS BLUE,10,16/05/11 14:51,1.65,14489,United Kingdom
552867,22443,GROW YOUR OWN HERBS SET OF 3,4,12/05/11 8:36,7.95,15513,United Kingdom
562370,23286,BLUE VINTAGE SPOT BEAKER,8,04/08/11 14:20,0.85,12626,Germany
539437,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,17/12/10 14:54,2.98,,United Kingdom
561626,22079,RIBBON REEL HEARTS DESIGN ,10,28/07/11 14:03,1.65,14898,United Kingdom
561512,84596F,SMALL MARSHMALLOWS PINK BOWL,8,27/07/11 15:09,0.42,14534,United Kingdom
542724,20713,JUMBO BAG OWLS,10,31/01/11 14:59,1.95,16779,United Kingdom
537037,22835,HOT WATER BOTTLE I AM SO POORLY,3,05/12/10 10:03,4.65,17243,United Kingdom
543306,21240,BLUE POLKADOT CUP,2,07/02/11 11:56,0.85,16686,United Kingdom
538497,17090A,LAVENDER INCENSE 40 CONES IN TIN,1,12/12/10 12:44,1.25,14684,United Kingdom
551171,22487,WHITE WOOD GARDEN PLANT LADDER,1,26/04/11 16:45,9.95,13263,United Kingdom
558614,22993,SET OF 4 PANTRY JELLY MOULDS,3,30/06/11 15:56,2.46,,United Kingdom
556483,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,4,12/06/11 13:12,2.95,14823,United Kingdom
573029,22435,SET OF 9 HEART SHAPED BALLOONS,10,27/10/11 13:33,1.25,14971,United Kingdom
553917,21314,SMALL GLASS HEART TRINKET POT,8,20/05/11 8:30,2.1,17615,United Kingdom
563557,21705,BAG 500g SWIRLY MARBLES,12,17/08/11 13:33,1.65,15786,United Kingdom
548176,22285,HANGING HEN ON NEST DECORATION,1,29/03/11 14:20,1.65,13439,United Kingdom
560106,22303,COFFEE MUG APPLES DESIGN,6,14/07/11 20:01,2.55,17554,United Kingdom
576695,23394,POSTE FRANCE CUSHION COVER,1,16/11/11 12:25,3.75,16469,United Kingdom
C549041,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-1,05/04/11 17:22,1.65,17644,United Kingdom
572194,85034A,3 GARDENIA MORRIS BOXED CANDLES,1,21/10/11 11:43,1.25,17832,United Kingdom
548994,22659,LUNCH BOX I LOVE LONDON,1,05/04/11 14:07,1.95,,United Kingdom
580914,23504,PLAYING CARDS JUBILEE UNION JACK,2,06/12/11 13:42,1.25,14871,United Kingdom
567375,23298,SPOTTY BUNTING,9,20/09/11 9:45,4.95,14766,United Kingdom
577598,23213,STAR WREATH DECORATION WITH BELL,12,21/11/11 8:19,1.25,13430,United Kingdom
568668,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,28/09/11 13:00,3.75,15750,United Kingdom
579508,22899,CHILDREN'S APRON DOLLY GIRL ,1,29/11/11 16:33,4.13,,United Kingdom
553339,23166,MEDIUM CERAMIC TOP STORAGE JAR,48,16/05/11 12:19,1.04,15125,United Kingdom
569687,23472, NINE DRAWER OFFICE TIDY,2,05/10/11 14:53,14.95,13709,United Kingdom
581439,21169,YOU'RE CONFUSING ME METAL SIGN ,1,08/12/11 16:30,4.13,,United Kingdom
565118,22650,CERAMIC PIRATE CHEST MONEY BANK,1,01/09/11 11:33,1.45,15039,United Kingdom
574873,23355,HOT WATER BOTTLE KEEP CALM,8,07/11/11 13:01,4.95,16362,United Kingdom
561926,22766,PHOTO FRAME CORNICE,8,01/08/11 12:48,2.95,12749,United Kingdom
559907,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,13/07/11 13:37,1.45,12766,Portugal
552950,17091A,LAVENDER INCENSE IN TIN,6,12/05/11 12:01,0.38,16116,United Kingdom
566345,21313,GLASS HEART T-LIGHT HOLDER ,12,12/09/11 12:27,0.85,17685,United Kingdom
575754,20726,LUNCH BAG WOODLAND,1,11/11/11 10:43,1.65,17295,United Kingdom
574967,22423,REGENCY CAKESTAND 3 TIER,3,08/11/11 10:51,24.96,,United Kingdom
563234,22620,4 TRADITIONAL SPINNING TOPS,12,15/08/11 8:26,1.45,13621,United Kingdom
554158,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,2,23/05/11 11:44,3.25,15563,United Kingdom
571056,23245,SET OF 3 REGENCY CAKE TINS,4,13/10/11 14:10,4.95,15367,United Kingdom
538566,22458,CAST IRON HOOK GARDEN FORK,1,13/12/10 11:21,5.06,,United Kingdom
575965,22819,"BIRTHDAY CARD, RETRO SPOT",12,13/11/11 12:32,0.42,13426,United Kingdom
576339,22938,CUPCAKE LACE PAPER SET 6,1,14/11/11 15:27,4.13,14096,United Kingdom
546648,21989,PACK OF 20 SKULL PAPER NAPKINS,5,15/03/11 14:15,1.63,,United Kingdom
580729,35095B,RED VICTORIAN FABRIC OVAL BOX,2,05/12/11 17:24,0.83,,United Kingdom
571047,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,13/10/11 13:42,2.1,16042,United Kingdom
540646,84748,FOLK FELT HANGING MULTICOL GARLAND,2,10/01/11 14:32,2.51,,United Kingdom
563557,22795,SWEETHEART RECIPE BOOK STAND,2,17/08/11 13:33,6.75,15786,United Kingdom
544355,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,18/02/11 10:53,1.95,12714,France
576121,22155,STAR DECORATION RUSTIC,255,14/11/11 10:38,0.42,14530,United Kingdom
541594,21110,LARGE CAKE TOWEL PINK SPOTS,24,19/01/11 15:30,1.95,14916,United Kingdom
